time,PM2.5,PM10
2021-02-08 15:00:00,86.69560785266793,89.37374678600699
2021-02-08 16:00:00,78.30238739248949,81.17533701693608
2021-02-08 17:00:00,54.761273795234494,57.110720712873906
2021-02-08 18:00:00,48.709162850908925,52.478660155402416
2021-02-08 19:00:00,39.62291211816934,43.39784298419875
2021-02-08 20:00:00,40.71124753475144,44.757718091540276
2021-02-08 21:00:00,45.725597132576496,52.05645350880134
2021-02-08 22:00:00,53.80127462069113,59.81079607645718
2021-02-08 23:00:00,55.86917274369129,61.0874333307469
2021-02-09 00:00:00,60.103159694617815,64.9805262973306
2021-02-09 01:00:00,58.835982744428755,63.23003098169901
2021-02-09 02:00:00,63.82246920161826,67.97069744533937
2021-02-09 03:00:00,65.35368768586095,69.06731505182059
2021-02-09 04:00:00,63.803525002509744,66.86493214486896
2021-02-09 05:00:00,67.0333253860472,69.83553376515722
2021-02-09 06:00:00,63.13809257931168,65.621449619929
2021-02-09 07:00:00,59.141401657528625,61.51269398795276
2021-02-09 08:00:00,53.590956345664196,56.078497882419626
2021-02-09 09:00:00,45.690257893668765,47.820569205813705
2021-02-09 10:00:00,27.596654847992745,29.770508691470173
2021-02-09 11:00:00,20.096781928911266,25.6351757719708
2021-02-09 12:00:00,17.444144100878752,22.688908934857352
2021-02-09 13:00:00,17.73052776100989,23.6758921057609
2021-02-09 14:00:00,19.041972726982078,23.573412362204916
2021-02-09 15:00:00,18.26437113470528,21.810630427996124
2021-02-09 16:00:00,16.293890128225804,21.50444400666546
2021-02-09 17:00:00,16.19485296567386,20.556741164525125
2021-02-09 18:00:00,17.77119474358017,21.67554237206742
2021-02-09 19:00:00,19.10231901990081,23.563813780149246
2021-02-09 20:00:00,18.552230461756704,22.595981360435303
2021-02-09 21:00:00,18.575007982518805,22.931092534860785
2021-02-09 22:00:00,22.057022375265806,26.59013613833372
2021-02-09 23:00:00,23.685785328202176,28.233217793013576
2021-02-10 00:00:00,23.760863091945133,27.68366702397726
2021-02-10 01:00:00,23.122271390755717,26.569410077731092
2021-02-10 02:00:00,23.87953037288514,27.930012374188674
2021-02-10 03:00:00,22.98768698506933,26.592612004280067
2021-02-10 04:00:00,22.733711780057543,26.045378477622727
2021-02-10 05:00:00,22.757748379706552,25.576184475952754
2021-02-10 06:00:00,20.532404902511164,23.338567583826027
2021-02-10 07:00:00,20.61570723639513,24.11462274154009
2021-02-10 08:00:00,19.98662052507143,22.956359356509456
2021-02-10 09:00:00,19.2616939213547,21.88105795489401
2021-02-10 10:00:00,21.61815476205645,24.124711817371
2021-02-10 11:00:00,23.589353124301226,25.69255391544813
2021-02-10 12:00:00,21.554349624316384,24.138293206161784
2021-02-10 13:00:00,20.349560236930415,23.71577079216667
2021-02-10 14:00:00,22.89072215464619,26.403958686454143
2021-02-10 15:00:00,21.86124283552186,26.10324751006256
2021-02-10 16:00:00,21.066169985400197,25.454502396583084
2021-02-10 17:00:00,20.61093601437312,25.287052526370545
2021-02-10 18:00:00,22.0851493617008,24.937194602049498
2021-02-10 19:00:00,28.08933016141242,30.92128675513791
2021-02-10 20:00:00,35.066685794195195,38.06328328132709
2021-02-10 21:00:00,45.305283450551556,48.76960891246822
2021-02-10 22:00:00,62.64302925851668,66.14598730299261
2021-02-10 23:00:00,62.43570342593795,65.2624960263562
2021-02-11 00:00:00,64.67352487352157,66.95423497623983
2021-02-11 01:00:00,70.3522990957898,72.45766667789871
2021-02-11 02:00:00,90.7924491882343,92.73079651938454
2021-02-11 03:00:00,130.42957381354034,134.55826580471305
2021-02-11 04:00:00,12.358444406564123,14.073017757511094
2021-02-11 05:00:00,1.6843806327796995,2.4530085137132476
2021-02-11 06:00:00,1.1095523999818022,1.7044751970821754
2021-02-11 07:00:00,1.1399297309319372,1.3556026188461752
2021-02-11 08:00:00,1.0799883114588344,1.3545508933461676
2021-02-11 09:00:00,0.9601966584246493,1.251299340095746
2021-02-11 10:00:00,1.0576667362078285,1.2980424306686575
2021-02-11 11:00:00,0.9684914700376247,1.1983095884633184
2021-02-11 12:00:00,1.9663384357673905,2.3999807616736084
2021-02-11 13:00:00,6.1446866727332266,7.316256203088413
2021-02-11 14:00:00,16.037606346607966,18.903582917848787
2021-02-11 15:00:00,16.715190558036397,20.79902432242972
2021-02-11 16:00:00,15.842730195920325,17.756533082193737
2021-02-11 17:00:00,9.847020144131664,11.253733586072872
2021-02-11 18:00:00,8.506329722205772,8.961375392476588
2021-02-11 19:00:00,23.237833565076027,23.85234125057883
2021-02-11 20:00:00,19.779388687611213,20.403869245317996
2021-02-11 21:00:00,12.444031642940447,12.98039660361016
2021-02-11 22:00:00,11.798976102007794,12.11815543055589
2021-02-11 23:00:00,11.266070167886244,11.684408614503127
2021-02-12 00:00:00,14.514431688388658,15.091864342027195
2021-02-12 01:00:00,13.240722212659373,13.646830833885359
2021-02-12 02:00:00,13.929484984609234,14.2767970951402
2021-02-12 03:00:00,15.135369462172115,15.507412023279993
2021-02-12 04:00:00,16.043078019686327,16.36990613629736
2021-02-12 05:00:00,15.676749837927536,15.994035587311462
2021-02-12 06:00:00,14.544296543862462,14.87477361122837
2021-02-12 07:00:00,19.780436789989665,20.195073563523472
2021-02-12 08:00:00,28.12313638634206,28.649717898898437
2021-02-12 09:00:00,17.881623401906612,18.241454559962662
2021-02-12 10:00:00,13.144803037377702,13.572036959859895
2021-02-12 11:00:00,13.86199418915598,14.54114754782765
2021-02-12 12:00:00,14.432513000435552,15.223626039426474
2021-02-12 13:00:00,11.706805713677834,12.398304843708264
2021-02-12 14:00:00,10.65852831805758,11.303795762558135
2021-02-12 15:00:00,9.432559160656696,10.186212057272341
2021-02-12 16:00:00,14.27068500704223,17.677745712729987
2021-02-12 17:00:00,20.28407089526974,23.943575341647353
2021-02-12 18:00:00,28.500500491990305,31.846296707259448
2021-02-12 19:00:00,41.03197700712392,44.120525081423665
2021-02-12 20:00:00,54.8053560168959,58.49427296325969
2021-02-12 21:00:00,62.3119529808891,65.53452366299099
2021-02-12 22:00:00,63.99394165780803,67.4123593330385
2021-02-12 23:00:00,62.88725657780947,65.6086802959445
2021-02-13 00:00:00,60.534830641910425,62.87878329664421
2021-02-13 01:00:00,57.59102825482698,59.588711098564644
2021-02-13 02:00:00,58.578380789226735,60.44047674708882
2021-02-13 03:00:00,62.56236785782667,64.86969939231797
2021-02-13 04:00:00,70.30181266572762,72.7126809692384
2021-02-13 05:00:00,75.39264746454043,77.71937041706398
2021-02-13 06:00:00,87.64127917395714,90.17422150717842
2021-02-13 07:00:00,77.08407681994981,78.84137368520126
2021-02-13 08:00:00,58.6567292563116,59.871380865308744
2021-02-13 09:00:00,46.98952128410336,48.02609257910081
2021-02-13 10:00:00,39.56627386411023,40.54189398235738
2021-02-13 11:00:00,38.91228408056192,40.26572579369312
2021-02-13 12:00:00,46.11558239830891,48.22888336075713
2021-02-13 13:00:00,37.237054265340696,39.47891294426328
2021-02-13 14:00:00,30.475651243249438,33.78983083638729
2021-02-13 15:00:00,16.267239005168435,18.482707076602825
2021-02-13 16:00:00,13.202977946466548,15.29543977167849
2021-02-13 17:00:00,18.056575303076848,20.93186261097553
2021-02-13 18:00:00,20.003083031707448,23.462204337650164
2021-02-13 19:00:00,20.618388704194057,24.266982544793247
2021-02-13 20:00:00,22.35921941041925,28.985664474699387
2021-02-13 21:00:00,22.049176607396664,25.71758580790653
2021-02-13 22:00:00,23.211001820829004,25.513167370955255
2021-02-13 23:00:00,23.83013132969542,25.923242524995164
2021-02-14 00:00:00,47.712015332116515,51.1270770496789
2021-02-14 01:00:00,59.11558963161833,62.9531848680926
2021-02-14 02:00:00,53.68280695385436,57.00470783233604
2021-02-14 03:00:00,62.231557594935325,65.0867807812156
2021-02-14 04:00:00,74.46050282584224,77.48855255444765
2021-02-14 05:00:00,69.83452244699303,72.68377786850128
2021-02-14 06:00:00,74.62256785710629,76.84141204516116
2021-02-14 07:00:00,,
2021-02-14 08:00:00,76.35932737350545,77.85206713888286
2021-02-14 09:00:00,61.793409108056814,62.84492419454803
2021-02-14 10:00:00,96.56366257561804,100.04984721502294
2021-02-14 11:00:00,84.31959700690429,86.80738681474827
2021-02-14 12:00:00,60.36994164996672,62.555812562307054
2021-02-14 13:00:00,32.67725168320196,37.34559697554796
2021-02-14 14:00:00,33.72940200381864,39.12549187607246
2021-02-14 15:00:00,34.90066158379991,38.845524585143366
2021-02-14 16:00:00,43.13778038872548,46.3691253328315
2021-02-14 17:00:00,64.66544558842988,67.57769509421512
2021-02-14 18:00:00,77.62719485282916,79.8116494252955
2021-02-14 19:00:00,98.56730897055816,100.26966057460217
2021-02-14 20:00:00,116.84145849016879,118.90167388067692
2021-02-14 21:00:00,146.8412835566239,149.30205367618694
2021-02-14 22:00:00,140.85793563758224,143.17695889432747
2021-02-14 23:00:00,140.0199163945425,142.30737189823083
2021-02-15 00:00:00,143.15361019134335,145.4750824610491
2021-02-15 01:00:00,152.65994151221108,155.2670011350947
2021-02-15 02:00:00,165.2756787533291,168.98122383541417
2021-02-15 03:00:00,202.37271315256643,207.09199471791086
2021-02-15 04:00:00,161.11842188940335,164.15499966302858
2021-02-15 05:00:00,127.70194223191781,129.68188174565947
2021-02-15 06:00:00,129.5395381715592,131.26628142038888
2021-02-15 07:00:00,120.03334845648948,121.61564128451593
2021-02-15 08:00:00,99.42702493031577,100.78568632337566
2021-02-15 09:00:00,61.7138810210762,62.5236404874587
2021-02-15 10:00:00,36.91592389742528,37.65235977119881
2021-02-15 11:00:00,52.14068505975948,53.12284056027787
2021-02-15 12:00:00,66.23862908999101,67.25626391622802
2021-02-15 13:00:00,43.66135331206888,44.442895144886386
2021-02-15 14:00:00,32.29416084039058,33.22388745405025
2021-02-15 15:00:00,24.664570193025146,26.251419073475535
2021-02-15 16:00:00,27.380197833379192,29.073063513437422
2021-02-15 17:00:00,23.604456993209606,24.95940488656417
2021-02-15 18:00:00,26.204730206595944,27.62605628755405
2021-02-15 19:00:00,28.73389938089526,30.096756031777193
2021-02-15 20:00:00,35.17006175112146,36.86141580369649
2021-02-15 21:00:00,39.53651235262564,41.23230753209805
2021-02-15 22:00:00,47.144030414157065,48.76026425043672
2021-02-15 23:00:00,50.00966062545784,51.616814952427134
2021-02-16 00:00:00,56.605238670772614,58.21456914371857
2021-02-16 01:00:00,57.86094994438966,59.520049054888474
2021-02-16 02:00:00,58.27600335756927,59.87041931364272
2021-02-16 03:00:00,44.1214283365679,45.27420736789666
2021-02-16 04:00:00,41.87787458949608,42.870709752507096
2021-02-16 05:00:00,57.59407176971474,58.945805394913805
2021-02-16 06:00:00,51.34333323054902,52.50054917123577
2021-02-16 07:00:00,69.21090091387443,70.71825037532383
2021-02-16 08:00:00,41.21187676268071,42.40327428436002
2021-02-16 09:00:00,26.643250098857003,27.615321999018203
2021-02-16 10:00:00,20.380442408191694,21.261416557232923
2021-02-16 11:00:00,24.5700126267803,25.785052000151893
2021-02-16 12:00:00,33.760698753993005,35.18927428934335
2021-02-16 13:00:00,21.11692398985455,22.15648597008203
2021-02-16 14:00:00,32.080451011128154,33.61692178514333
2021-02-16 15:00:00,25.528955620129558,27.815051830610333
2021-02-16 16:00:00,22.467190220540044,24.56027874355147
2021-02-16 17:00:00,25.18152038627181,27.583398601743315
2021-02-16 18:00:00,31.760314044746067,34.120123066120804
2021-02-16 19:00:00,42.6711831993533,45.53131414784473
2021-02-16 20:00:00,45.27317597283328,48.194359901217204
2021-02-16 21:00:00,48.56348426818848,51.09965902646273
2021-02-16 22:00:00,55.82272531085492,58.159189674589676
2021-02-16 23:00:00,56.281464103889114,58.62455802843813
2021-02-17 00:00:00,53.68351574579922,56.003104628456676
2021-02-17 01:00:00,49.52207953040021,51.55214062624321
2021-02-17 02:00:00,46.0484429528976,47.97446772045605
2021-02-17 03:00:00,84.94542314635277,87.675785874265
2021-02-17 04:00:00,104.4076031896795,107.52437351862923
2021-02-17 05:00:00,140.79029789786094,144.40024823284014
2021-02-17 06:00:00,139.96190285153054,143.813619509805
2021-02-17 07:00:00,108.16395988674944,110.89462263318728
2021-02-17 08:00:00,82.9594164435057,85.24538546032483
2021-02-17 09:00:00,55.465099356969745,57.440984871122396
2021-02-17 10:00:00,34.69916219981067,36.12623537885907
2021-02-17 11:00:00,27.515438532299857,29.22215315924773
2021-02-17 12:00:00,26.24588064246669,28.356256825659614
2021-02-17 13:00:00,25.233018603589755,28.138569672637818
2021-02-17 14:00:00,17.818038087420184,20.24543861097739
2021-02-17 15:00:00,16.303800938129207,18.789852960640555
2021-02-17 16:00:00,16.579909424251433,18.714623125129798
2021-02-17 17:00:00,22.63123759911285,26.89625814215125
2021-02-17 18:00:00,21.303977044953974,25.916335979302218
2021-02-17 19:00:00,22.29875445498352,26.913270537059013
2021-02-17 20:00:00,26.1100719498829,30.66338516174941
2021-02-17 21:00:00,27.158889228502723,31.11571703804857
2021-02-17 22:00:00,24.812631047565855,27.72910064432314
2021-02-17 23:00:00,26.481723700880526,28.874514831771602
2021-02-18 00:00:00,29.602137019898848,31.441661507288686
2021-02-18 01:00:00,30.104320217238424,31.965278711848804
2021-02-18 02:00:00,28.64316435125153,30.229891337288812
2021-02-18 03:00:00,27.11135004414447,28.742988627222143
2021-02-18 04:00:00,19.541226858033,21.09930742157794
2021-02-18 05:00:00,14.38142665862971,15.863153050726076
2021-02-18 06:00:00,13.522092454168854,14.877681065797663
2021-02-18 07:00:00,14.502134541670905,15.85843616962461
2021-02-18 08:00:00,16.37950492752957,17.77881060414778
2021-02-18 09:00:00,17.991816476764612,19.7415932026592
2021-02-18 10:00:00,21.673679150474918,23.759177283180676
2021-02-18 11:00:00,24.59169796929338,27.014116576279587
2021-02-18 12:00:00,18.56098193777934,20.514097983836972
2021-02-18 13:00:00,17.339721364179223,19.633261163234085
2021-02-18 14:00:00,15.103280197250069,17.13055265930002
2021-02-18 15:00:00,12.50218046191841,14.441057455435333
2021-02-18 16:00:00,15.264258921410434,18.71931458936735
2021-02-18 17:00:00,18.383031929014393,23.427064925929113
2021-02-18 18:00:00,17.125994947983234,21.684144133672376
2021-02-18 19:00:00,16.972909657106758,20.87824070484555
2021-02-18 20:00:00,16.666667489839025,20.221465536432497
2021-02-18 21:00:00,17.91643060821539,21.267691588083277
2021-02-18 22:00:00,17.844502228895667,20.927386316988574
2021-02-18 23:00:00,19.13637312412336,22.012936377260505
2021-02-19 00:00:00,20.311634409162664,23.03555625544684
2021-02-19 01:00:00,20.475750786836308,22.969234942806114
2021-02-19 02:00:00,20.575569514169445,22.91846604797528
2021-02-19 03:00:00,24.203390549553912,26.636456709702966
2021-02-19 04:00:00,28.751808638573284,31.08006307019145
2021-02-19 05:00:00,28.45253434234159,30.594901799626133
2021-02-19 06:00:00,32.354156293976565,34.52603426238219
2021-02-19 07:00:00,24.89907560776091,28.38451546181492
2021-02-19 08:00:00,22.209689587153765,24.926965658466766
